Nita Lowey,New York
Nan Hayworth,New York
Chris Gibson,New York
Paul Tonko,New York
Maurice Hinchey,New York
Bill Owens,New York
Richard Hanna,New York
Ann Marie Buerkle,New York
Chris Lee,New York
Kathy Hochul,New York
Brian Higgins,New York
Louise Slaughter,New York
Tom Reed,New York
G. K. Butterfield,North Carolina
Renee Ellmers,North Carolina
Walter Jones,North Carolina
David Price,North Carolina
Virginia Foxx,North Carolina
Howard Coble,North Carolina
Mike McIntyre,North Carolina
Larry Kissell,North Carolina
Sue Myrick,North Carolina
Patrick McHenry,North Carolina
Heath Shuler,North Carolina
Mel Watt,North Carolina
Brad Miller,North Carolina
Rick Berg,North Dakota
Steve Chabot,Ohio
Jean Schmidt,Ohio
Mike Turner,Ohio
Jim Jordan,Ohio
Bob Latta,Ohio
Bill Johnson,Ohio
Steve Austria,Ohio
John Boehner,Ohio
Marcy Kaptur,Ohio
Dennis Kucinich,Ohio
Marcia Fudge,Ohio
Pat Tiberi,Ohio
Betty Sutton,Ohio
Steve LaTourette,Ohio
Steve Stivers,Ohio
Jim Renacci,Ohio
Tim Ryan,Ohio
Bob Gibbs,Ohio
John Sullivan,Oklahoma
Dan Boren,Oklahoma
Frank Lucas,Oklahoma
Tom Cole,Oklahoma
James Lankford,Oklahoma
David Wu,Oregon
Suzanne Bonamici,Oregon
Greg Walden,Oregon
Earl Blumenauer,Oregon
Peter DeFazio,Oregon
Kurt Schrader,Oregon
Bob Brady,Pennsylvania
Chaka Fattah,Pennsylvania
Mike Kelly,Pennsylvania
Jason Altmire,Pennsylvania
Glenn Thompson,Pennsylvania
Jim Gerlach,Pennsylvania
Pat Meehan,Pennsylvania
Mike Fitzpatrick,Pennsylvania
Bill Shuster,Pennsylvania
Tom Marino,Pennsylvania
Lou Barletta,Pennsylvania
Mark Critz,Pennsylvania
Allyson Schwartz,Pennsylvania
Michael Doyle,Pennsylvania
Charlie Dent,Pennsylvania
Joseph Pitts,Pennsylvania
Tim Holden,Pennsylvania
Timothy Murphy,Pennsylvania
Todd Platts,Pennsylvania
David Cicilline,Rhode Island
James Langevin,Rhode Island
Tim Scott,South Carolina
Kristi Noem,South Dakota
Phil Roe,Tennessee
Jimmy Duncan,Tennessee
Chuck Fleischmann,Tennessee
Scott DesJarlais,Tennessee
Jim Cooper,Tennessee
Diane Black,Tennessee
Marsha Blackburn,Tennessee
Stephen Fincher,Tennessee
Steve Cohen,Tennessee
Louie Gohmert,Texas
Ted Poe,Texas
Sam Johnson,Texas
Ralph Hall,Texas
Jeb Hensarling,Texas
Joe Barton,Texas
John Culberson,Texas
Kevin Brady,Texas
Al Green,Texas
Michael McCaul,Texas
Mike Conaway,Texas
Kay Granger,Texas
Mac Thornberry,Texas
Ron Paul,Texas
Ruben Hinojosa,Texas
Silvestre Reyes,Texas
Bill Flores,Texas
Sheila Jackson Lee,Texas
Randy Neugebauer,Texas
Charlie Gonzalez,Texas
Lamar Smith,Texas
Pete Olson,Texas
Quico Canseco,Texas
Kenny Marchant,Texas
Lloyd Doggett,Texas
Michael Burgess,Texas
Blake Farenthold,Texas
Henry Cuellar,Texas
Gene Green,Texas
Eddie Bernice Johnson,Texas
John Carter,Texas
Pete Sessions,Texas
Rob Bishop,Utah
Jim Matheson,Utah
Jason Chaffetz,Utah
Peter Welch,Vermont
Rob Wittman,Virginia
Scott Rigell,Virginia
Bobby Scott,Virginia
Randy Forbes,Virginia
Robert Hurt,Virginia
Bob Goodlatte,Virginia
Eric Cantor,Virginia
Jim Moran,Virginia
Morgan Griffith,Virginia
Frank Wolf,Virginia
Gerry Connolly,Virginia
Jay Inslee,Washington
Suzan DelBene,Washington
Rick Larsen,Washington
Jaime Herrera Beutler,Washington
Doc Hastings,Washington
Cathy McMorris Rodgers,Washington
Norman Dicks,Washington
Jim McDermott,Washington
Dave Reichert,Washington
Adam Smith,Washington
David McKinley,West Virginia
Shelley Moore Capito,West Virginia
Nick Rahall,West Virginia
Paul Ryan,Wisconsin
Tammy Baldwin,Wisconsin
Ron Kind,Wisconsin
Gwen Moore,Wisconsin
Jim Sensenbrenner,Wisconsin
Tom Petri,Wisconsin
Sean Duffy,Wisconsin
Reid Ribble,Wisconsin
Cynthia Lummis,Wyoming
