Bob Franks,New Jersey
"Bill Pascrell, Jr.",New Jersey
Steve Rothman,New Jersey
Donald M. Payne,New Jersey
Rodney Frelinghuysen,New Jersey
Michael J. Pappas,New Jersey
Bob Menendez,New Jersey
Steven H. Schiff,New Mexico
Heather Wilson,New Mexico
Joe Skeen,New Mexico
Bill Richardson,New Mexico
Bill Redmond,New Mexico
Michael Forbes,New York
Rick Lazio,New York
Peter T. King,New York
Carolyn McCarthy,New York
Gary Ackerman,New York
Floyd Flake,New York
Gregory W. Meeks,New York
Thomas J. Manton,New York
Jerrold Nadler,New York
Charles Schumer,New York
Edolphus Towns,New York
Major Owens,New York
Nydia Velázquez,New York
Susan Molinari,New York
Vito Fossella,New York
Carolyn B. Maloney,New York
Charles Rangel,New York
José Serrano,New York
Eliot L. Engel,New York
Nita Lowey,New York
Sue W. Kelly,New York
Benjamin A. Gilman,New York
Michael R. McNulty,New York
Gerald B.H. Solomon,New York
Sherwood Boehlert,New York
John M. McHugh,New York
James T. Walsh,New York
Maurice Hinchey,New York
Bill Paxon,New York
Louise McIntosh Slaughter,New York
John J. LaFalce,New York
Jack Quinn,New York
Amo Houghton,New York
Eva M. Clayton,North Carolina
Bob Etheridge,North Carolina
Walter B. Jones,North Carolina
David Price,North Carolina
Richard Burr,North Carolina
Howard Coble,North Carolina
Mike McIntyre,North Carolina
Bill Hefner,North Carolina
Sue Wilkins Myrick,North Carolina
Cass Ballenger,North Carolina
Charles H. Taylor,North Carolina
Mel Watt,North Carolina
Earl Pomeroy,North Dakota
Steve Chabot,Ohio
Rob Portman,Ohio
Tony P. Hall,Ohio
Mike Oxley,Ohio
Paul Gillmor,Ohio
Ted Strickland,Ohio
Dave Hobson,Ohio
John Boehner,Ohio
Marcy Kaptur,Ohio
Dennis Kucinich,Ohio
Louis Stokes,Ohio
John Kasich,Ohio
Sherrod Brown,Ohio
Thomas C. Sawyer,Ohio
Deborah Pryce,Ohio
Ralph Regula,Ohio
James Traficant,Ohio
Bob Ney,Ohio
Steve LaTourette,Ohio
Steve Largent,Oklahoma
Tom Coburn,Oklahoma
Wes Watkins,Oklahoma
J.C. Watts,Oklahoma
Ernest Istook,Oklahoma
Frank Lucas,Oklahoma
Elizabeth Furse,Oregon
Bob Smith,Oregon
Earl Blumenauer,Oregon
Peter DeFazio,Oregon
Darlene Hooley,Oregon
Thomas M. Foglietta,Pennsylvania
Bob Brady,Pennsylvania
Chaka Fattah,Pennsylvania
"Robert A. Borski, Jr.",Pennsylvania
Ron Klink,Pennsylvania
John E. Peterson,Pennsylvania
Tim Holden,Pennsylvania
Curt Weldon,Pennsylvania
James C. Greenwood,Pennsylvania
Bud Shuster,Pennsylvania
Joseph M. McDade,Pennsylvania
Paul Kanjorski,Pennsylvania
John Murtha,Pennsylvania
Jon D. Fox,Pennsylvania
William J. Coyne,Pennsylvania
"Paul F. McHale, Jr.",Pennsylvania
Joseph R. Pitts,Pennsylvania
George W. Gekas,Pennsylvania
Michael F. Doyle,Pennsylvania
William F. Goodling,Pennsylvania
Frank Mascara,Pennsylvania
Phil English,Pennsylvania
Patrick J. Kennedy,Rhode Island
Robert Weygand,Rhode Island
Mark Sanford,South Carolina
Floyd Spence,South Carolina
Lindsey Graham,South Carolina
Bob Inglis,South Carolina
John Spratt,South Carolina
Jim Clyburn,South Carolina
John R. Thune,South Dakota
Bill Jenkins,Tennessee
John Duncan,Tennessee
Zach Wamp,Tennessee
Van Hilleary,Tennessee
Bob Clement,Tennessee
Bart Gordon,Tennessee
Ed Bryant,Tennessee
John S. Tanner,Tennessee
"Harold Ford, Jr.",Tennessee
Max Sandlin,Texas
Jim Turner,Texas
Sam Johnson,Texas
Ralph Hall,Texas
Pete Sessions,Texas
Joe Barton,Texas
"William Reynolds Archer, Jr.",Texas
Kevin Brady,Texas
Nick Lampson,Texas
Lloyd Doggett,Texas
Chet Edwards,Texas
Kay Granger,Texas
Mac Thornberry,Texas
Ron Paul,Texas
Rubén Hinojosa,Texas
Silvestre Reyes,Texas
Charles Stenholm,Texas
Sheila Jackson-Lee,Texas
Larry Combest,Texas
Henry B. Gonzalez,Texas
Lamar S. Smith,Texas
Tom DeLay,Texas
Henry Bonilla,Texas
Martin Frost,Texas
Ken Bentsen,Texas
Dick Armey,Texas
Solomon P. Ortiz,Texas
Frank Tejeda,Texas
Ciro Rodriguez,Texas
Gene Green,Texas
Eddie Bernice Johnson,Texas
James V. Hansen,Utah
Merrill Cook,Utah
Chris Cannon,Utah
Bernard Sanders,Vermont
Herbert H. Bateman,Virginia
Owen B. Pickett,Virginia
Robert C. Scott,Virginia
Norman Sisisky,Virginia
Virgil Goode,Virginia
Bob Goodlatte,Virginia
"Thomas J. Bliley, Jr.",Virginia
Jim Moran,Virginia
Rick Boucher,Virginia
Frank Wolf,Virginia
Thomas M. Davis,Virginia
Rick White,Washington
Jack Metcalf,Washington
Linda Smith,Washington
Doc Hastings,Washington
George Nethercutt,Washington
Norman D. Dicks,Washington
Jim McDermott,Washington
Jennifer Dunn,Washington
Adam Smith,Washington
Alan Mollohan,West Virginia
Bob Wise,West Virginia
Nick Rahall,West Virginia
Mark Neumann,Wisconsin
Scott L. Klug,Wisconsin
Ron Kind,Wisconsin
Gerald D. Kleczka,Wisconsin
Tom Barrett,Wisconsin
Tom Petri,Wisconsin
Dave Obey,Wisconsin
Jay W. Johnson,Wisconsin
Jim Sensenbrenner,Wisconsin
Barbara Cubin,Wyoming
